asin,title,author,rating,reviews,url,description
1949857395,Introductory C with C++,by Richard Petersen | 29 March 2023,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzA4OTAxOTAwMzM1MDQ5OjE3NzYxODQ4NjA6c3BfbXRmOjMwMDk4NDIwMDU1NTMzMjo6MDo6&url=%2FIntroductory-C-Richard-Petersen%2Fdp%2F1949857395%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY%26dib_tag%3Dse%26keywords%3Dc%2Bbook%26qid%3D1776184860%26sr%3D8-11-spons%26aref%3Dj12BdSZR0U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=j12BdSZR0U&sp_cr=ZAZ,"C differs from most programming languages in its use of expressions, pointers, and arrays. For those learning C, pointers are the greatest source of confusion. The primary aim of this text is to provide working models of how pointers are used in C as well as an introduction to their use in C++.

Most beginners falter on the use of pointers. Many try to avoid pointers completely, but quickly find that pointers are used extensively throughout C programs. Some attain a partial understanding of pointers which, at first, gets them by. However, when faced with complex programming tasks, they find that pointers become a necessity.

In most programming languages one learns about pointers only after most other topics have been discussed. Pointers are just one more added feature of the language. In C and in C++, however, pointers are used with every feature. There are pointers to variables, pointers as parameters, pointers as arrays, pointers to structures, and even pointers to pointers. With each feature pointers are used differently. The way pointers work with variables is very different from the way pointers work with arrays. In this text, you learn pointers as you learn each feature of the language. With variables, you learn pointers to variables; with parameters, pointers to parameters; with functions: pointers to functions; with arrays, pointers in arrays; with structures, pointers to structures. In addition, for C++ you will learn pointers to objects, to class members, and derived objects. Such an approach provides an understanding of the many different ways pointers are used throughout the language.

The text is arranged in five sections. The first section focuses on the basic structure of the language. Variables, functions, and expressions are carefully examined. The second section deals with arrays. Arrays form an exception in C. Unlike structures they are not data objects. They are completely managed by pointers. The third section describes data structures and file management. The chapter on data structures introduces basic concepts such as linked lists and trees. A special examination is made of recursion and how it operates with lists, trees, and b-trees. The chapters on file management discuss the different types of files with special emphasis on record files b-tree indexes. The fourth section provides an introduction to C++, covering classes and objects, their use with pointers, as well as operator overloading and inheritance. The fifth section covers additional topics greater detail such as the pre-processor and bitwise operations."
1787121704,"Mastering C++ Multithreading: Write robust, concurrent, and parallel applications",by Maya Posch | 1 January 2017,3.8 out of 5 stars,(18),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzA4OTAxOTAwMzM1MDQ5OjE3NzYxODQ4NjA6c3BfbXRmOjMwMDE2Mzk1OTQ1MDUzMjo6MDo6&url=%2FMastering-C-Multithreading-Maya-Posch%2Fdp%2F1787121704%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY%26dib_tag%3Dse%26keywords%3Dc%2Bbook%26qid%3D1776184860%26sr%3D8-12-spons%26aref%3DL5YEBa2QeP%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=L5YEBa2QeP&sp_cr=ZAZ,"Master multithreading and concurrent processing with C++

Key Features

Delve into the fundamentals of multithreading and concurrency and find out how to implement them
Explore atomic operations to optimize code performance
Apply concurrency to both distributed computing and GPGPU processing

Book Description

Multithreaded applications execute multiple threads in a single processor environment, allowing developers achieve concurrency. This book will teach you the finer points of multithreading and concurrency concepts and how to apply them efficiently in C++.

Divided into three modules, we start with a brief introduction to the fundamentals of multithreading and concurrency concepts. We then take an in-depth look at how these concepts work at the hardware-level as well as how both operating systems and frameworks use these low-level functions.

In the next module, you will learn about the native multithreading and concurrency support available in C++ since the 2011 revision, synchronization and communication between threads, debugging concurrent C++ applications, and the best programming practices in C++.

In the final module, you will learn about atomic operations before moving on to apply concurrency to distributed and GPGPU-based processing. The comprehensive coverage of essential multithreading concepts means you will be able to efficiently apply multithreading concepts while coding in C++.

What you will learn

Deep dive into the details of the how various operating systems currently implement multithreading
Choose the best multithreading APIs when designing a new application
Explore the use of mutexes, spin-locks, and other synchronization concepts and see how to safely pass data between threads
Understand the level of API support provided by various C++ toolchains
Resolve common issues in multithreaded code and recognize common pitfalls using tools such as Memcheck, CacheGrind, DRD, Helgrind, and more
Discover the nature of atomic operations and understand how they can be useful in optimizing code
Implement a multithreaded application in a distributed computing environment
Design a C++-based GPGPU application that employs multithreading

Who this book is for:

﻿This book is for intermediate C++ developers who wish to extend their knowledge of multithreading and concurrent processing. You should have basic experience with multithreading and be comfortable using C++ development toolchains on the command line."
9356060134,"C++ Programming Language, 4e",by Bjarne Stroustrup | 31 May 2022,4.3 out of 5 stars,(310),https://www.amazon.in/C-Programming-Language-Fourth-Pearson/dp/9356060134/ref=sr_1_13?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-13,"The definitive book on C++ by the creator of C++, The C++ Programming Language teaches one of the most widely-used, general-purpose programming languages. At an advanced pace this book teaches how to work with compilers updated for the new standard. Students heading toward domains where mid-size to large applications are being developed - networking, finance, graphics, and games - will find this book an excellent learning tool.

Features

1.) Makes C++11 thoroughly accessible to programmers moving from C++98 or other languages, while introducing insights and techniques that even cutting-edge C++11 programmers will find indispensable

2.)New C++11 includes support for concurrency, regular expressions, general and uniform initialization, lambdas, compatibility issues, and much more

3.)This book features an enhanced, layflat binding, which allows the book to stay open more easily when placed on flat surface and increases durability"
935316513X,"PROGRAMMING IN ANSI C, 8TH EDITION",by E Balagurusamy | 25 March 2019,4.5 out of 5 stars,(1.5K),https://www.amazon.in/Programming-ANSI-C-8-Balagurusamy/dp/935316513X/ref=sr_1_14?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-14,"The book ?Programming in ANSI C? has been developed specifically to meet the needs of a first-time learner who is keen to be a programmer. Distinguished as one of the bestsellers in the market, the book is taking forward another step in pursuit of perfection with this new edition. It follows a hierarchical approach by explaining the concepts from elementary to advanced level. The exhaustive coverage of critical concepts, such as Arrays, Strings, Functions, Pointers, Self-referential Structures, Dynamic Memory Allocation, etc. makes this title a complete reference guide for the beginners as well as life-long learners. Rich pedagogy, challenging programming problems, and concretely curated appendices enhance the utility of the book and make it a lasting resource for students and instructors.Key Features:1. Updated content as per the latest AICTE curriculum2. One new chapter on ?Introduction to Computing?3. Strong pedagogical features4. Two fresh and innovative projects on ?Electricity Board Management System? and ?Making Web Services in C?5. An exciting appendix on ?Graphic Programming Using C?"
933253957X,"C Programming Absolute Beginner's Guide, 3e",by Perry | 1 January 2014,4.5 out of 5 stars,(738),https://www.amazon.in/Programming-Absolute-Beginners-Guide-3e/dp/933253957X/ref=sr_1_15?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-15,"C Programming Absolute Beginner's Guide is the fastest way to get comfortable and productive with C11. This friendly, practical book will help the reader do exactly what they want, one incredibly clear and easy step at a time. World-renowned tech tutorial author Greg Perry reveals C11's power and helps the reader quickly take advantage of it. He provides step-by-step instructions for every task requiring more than one step, many code samples and screenshots guiding through complex processes. This guide including how to organize a program, store and display data and work with variables, operators, I/O, pointers, arrays and functions. Perry presents updated information on the latest C compilers for Windows, OS X and Linux, as well as valuable new material on C programming for mobile and game development."
9357059563,C How to Program: With Case Studies Introducing Applications Programming and Systems Programming 9th Edition: With Case Studies in Applications and Systems Programming,by Paul Deitel and Harvey Deitel | 27 March 2024,4.7 out of 5 stars,(4),https://www.amazon.in/How-Program-Introducing-Applications-Programming/dp/9357059563/ref=sr_1_16?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-16,"Deitel and Deitel’s C How to Program presents a complete, user-friendly, code-intensive introduction to C programming. Programmers at every level of expertise can find something of value in this book: novices benefit from the ample coverage of fundamentals and the emphasis on problem solving and algorithm development; the focus on performance issues prepares intermediate programmers for professional software-development challenges and practices; and the inclusion of advanced topics is ideal for use in higher-level courses or for further self-study.

The book’s modular presentation allows instructors to easily adapt the content to a variety of courses, ranging from introductory college programming courses to professional industry training courses. The ninth edition includes 147 fully working programs, keeping in line with the Deitels’ signature livecode approach. Access to these complete programs gives students the opportunity to apply their learning to meaningful real-world scenarios. The content adheres to the C11/C18 standards to keep pace with expanded C capabilities. It also incorporates popular open-source software like Docker and resources like GitHub and StackOverflow to encourage students to think like developers.

Features –

Over 350 integrated Self Check exercises, with answers, support the Deitels’ new “Intro to” pedagogy, allowing students to “read a little, do a little, test a little.”
Case studies and exercises incorporated throughout the text use real-world data and are guided by the latest ACM/IEEE computing curricula recommendations, highlighting security, data science, ethics, privacy, and performance concepts.
New! Enhanced case studies focus on data science and visualization with gnuplot. Data science topics include random-number generation, survey data analysis, natural language processing, and artificial intelligence.
New! A dedicated chapter (Chapter 13) now presents expanded coverage of sorting algorithms and analysis of algorithms with Big O.
New! Appendix D presents a user-friendly overview of object-oriented programming fundamentals to help introduce students to different programming paradigms."
9332549737,The C Answer Book,by Tondo | 1 January 2015,4.5 out of 5 stars,(106),https://www.amazon.in/C-Answer-Book-Tondo/dp/9332549737/ref=sr_1_17?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-17,"This tutorial companion to the second edition of The C Programming Language offers complete solutions and full explanations to all the exercises found in Kernighan and Ritchie's book. Careful study of The C Answer Book used in conjunction with The C Programming Language will help the reader understand C and teach him good C Programming skills. The authors in their Preface write ""You cannot learn a programming language by only reading the language constructs. It also requires programming, writing your own code and studying those of others. We use good features of the language, modularize our code, make extensive use of library routines and format our programs to help the reader see the logical flow""."
9332549311,Data Structures Using C and C++ 2e,by Langsam / Augenstein / Tenenbaum | 1 January 2015,4.4 out of 5 stars,(169),https://www.amazon.in/Data-Structures-Using-C/dp/9332549311/ref=sr_1_18?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-18,Printed Books
9334182377,"C Programming: Mastering the Basics (Programming in C, KTU B.Tech Semester 2, 2024 Scheme)",by Vijitha Robinson and Kailas Sree Chandran | 10 January 2025,4.2 out of 5 stars,(9),https://www.amazon.in/Programming-Mastering-Basics-B-Tech-Semester/dp/9334182377/ref=sr_1_19?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-19,"Textbook for the subject PROGRAMMING IN C, common for Group A & B Branches, Semester 2 B.Tech KTU, 2024 Scheme"
B0F13X958X,SSC Stenographer Grade C & D & other Government Exams Shorthand Book (English Printed Edition) by Adda247,by Rudra Pratap Singh | 17 March 2025,4.8 out of 5 stars,(13),https://www.amazon.in/Stenographer-Government-Shorthand-English-Printed/dp/B0F13X958X/ref=sr_1_20?dib=eyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY&dib_tag=se&keywords=c+book&qid=1776184860&sr=8-20,"This Adda247 SHORTHAND BASIC Book is designed specifically for candidates preparing for the SSC Stenographer Grade C and D exams and for All Govt. Exams. It covers the fundamentals of shorthand and helps build a strong foundation in speed writing and transcription. The content is tailored to enhance your ability to transcribe quickly and accurately, a key requirement for the SSC Stenographer Grade C and D exams and for All Govt. Exams. It provides basic rules and principles of shorthand that are explained in an easy-to-understand manner, making it suitable for beginners. The book introduces shorthand symbols and rules step by step, building up from simple to more complex concepts. It Includes plenty of practice exercises and dictation material to improve both speed and accuracy and offers tips and strategies to increase shorthand writing speed, which is essential for clearing the exam. It also focuses on developing skills to transcribe dictations accurately under time constraints.By the end of the book, students will be equipped with the necessary shorthand skills required to succeed in the SSC Stenographer Grade C and D exams and all Govt. Exams.
Product Highlights
Clear Introduction to Shorthand
Systematic Approach
Speed Building Tips
Useful for SSC Stenographer Group C and D"
1484293428,Beginning C++23: From Beginner to Pro,by Ivor Horton and Peter Van Weert | 8 October 2023,4.6 out of 5 stars,(46),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzA4OTAxOTAwMzM1MDQ5OjE3NzYxODQ4NjA6c3BfYnRmOjMwMDg0OTg1NTMyMzIzMjo6MDo6&url=%2FBeginning-C-23-Beginner-Pro%2Fdp%2F1484293428%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY%26dib_tag%3Dse%26keywords%3Dc%2Bbook%26qid%3D1776184860%26sr%3D8-21-spons%26aref%3Do6T3gFfwn2%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=o6T3gFfwn2&sp_cr=ZAZ,"Begin your programming journey with C++ , starting with the basics and progressing through step-by-step examples that will help you become a proficient C++ programmer. This book includes new features from the C++23 standard.  All you need are Beginning C++23 and any recent C++ compiler and you'll soon be writing real C++ programs. 
There is no assumption of prior programming knowledge.  All language concepts that are explained in the book are illustrated with working program examples, and all chapters include exercises for you to test and practice your knowledge. Free source code downloads are provided for all examples from the text and solutions to the exercises.  
This latest edition has been fully updated to the latest version of the language, C++23, and to all conventions and best practices of modern C++. This book also introduces elements of the C++ Standard Library that provide essential support for C++23. After completing this book, you will have the knowledge and skills needed to build your first C++ applications. 
What You Will Learn
Begin programming with the C++23 standard
Carry out modular programming in C++
Work with arrays and loops, pointers and references, strings, and more
Write your own functions, types, and operators
Discover the essentials of object-oriented programming
Use overloading, inheritance, virtual functions, and polymorphism
Write generic function and class templates, and make them safer using concepts 
Learn the ins and outs of containers, algorithms, and ranges
Use auto type declarations, exceptions, move semantics, lambda expressions, and much more
Who This Book Is For
Programmers new to C++ and those who may be looking for a refresh primer on C++ in general."
1484213726,Learn to Program with C,by Noel Kalicharan | 15 December 2015,5.0 out of 5 stars,(1),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzA4OTAxOTAwMzM1MDQ5OjE3NzYxODQ4NjA6c3BfYnRmOjMwMDg0OTg1NTMzNDAzMjo6MDo6&url=%2FLearn-Program-C-Noel-Kalicharan%2Fdp%2F1484213726%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.0UlNBDW6SkmjDHLNPGBOI7uGXjINREW-aF0_oNvZMRfku-SsyI_Ajv3vTpNKFylq7QPm5gv6BRI77HoYvIX1KXXi0-o2Za41z5vuNzji1OUk_lhMyj0k2IcuAo5j-k87JTYTpM7nicvubHZPa2eD6uaMZjgfji0ACQ77P9s-j_m4FJM2c_v54Oh1vUtEIP2PZGX7kPsUJ51noEZ7Vpc8tfcuyCSWDdExVkAdWIGHYS0.r-aPdduOSncpYk2mfO9HviJHNv6Z-DHcvh4_y6EgnuY%26dib_tag%3Dse%26keywords%3Dc%2Bbook%26qid%3D1776184860%26sr%3D8-22-spons%26aref%3Dw6mxBZIqUg%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=w6mxBZIqUg&sp_cr=ZAZ,"This book teaches computer programming to the complete beginner using the native C language. As such, it assumes you have no knowledge whatsoever about programming. The main goal of this book is to teach fundamental programming principles using C, one of the most widely used programming languages in the world today.

We discuss only those features and statements in C that are necessary to achieve our goal. Once you learn the principles well, they can be applied to any language. If you are worried that you are not good at high-school mathematics, don’t be. It is a myth that you must be good at mathematics to learn programming.


C is considered a ‘modern’ language even though its roots date back to the 1970s. Originally, C was designed for writing ‘systems’ programs―things like operating systems, editors, compilers, assemblers and input/output utility programs. But, today, C is used for writing all kinds of applications programs as well―word processing programs, spreadsheet programs, database management programs, accounting programs, games, robots, embedded systems/electronics (i.e., Arduino), educational software―the list is endless. 


Note: Appendices A-D are available as part of the free source code download at the Apress website.


What You Will Learn:

How to get started with programming using the C language

How to use the basics of C
How to program with sequence, selection and repetition logic

How to work with characters

How to work with functions

How to use arrays

Who This Book Is For:

This book is intended for anyone who is learning programming for the first time."
