asin,title,author,rating,reviews,url,description
9355516754,"Advanced Python Guide: Master concepts, build applications, and prepare for interviews",by Kriti Kumari Sinha | 18 May 2024,3.9 out of 5 stars,(14),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzkyNzI3NTExMjA0NTYxOjE3NzYxODQ4NjY6c3BfbXRmOjMwMDIxMzM2NjQzNzczMjo6MDo6&url=%2FAdvanced-Python-Guide-applications-interviews%2Fdp%2F9355516754%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg%26dib_tag%3Dse%26keywords%3Dpython%2Bprogramming%2Bbook%26qid%3D1776184865%26sr%3D8-11-spons%26aref%3DlN30ZXF3AB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=lN30ZXF3AB&sp_cr=ZAZ,"This book introduces Python, a flexible programming language. Master the fundamentals, then leverage Python''s capabilities to solve problems, automate tasks, and bring your ideas to life. In today''s tech-driven world, Python transforms you into a creator, not just a consumer. This comprehensive guide equips you with the fundamentals of Python programming, from installing it and setting up your environment to mastering core concepts like variables, data structures, functions, and object-oriented programming (OOP). Explore Python''s standard library modules for common tasks like file handling and delve into writing clean Pythonic code using advanced techniques like list comprehensions. This book also covers optional advanced topics like concurrency, networking, and data science applications. Further, you will be able to ensure code quality with testing and debugging techniques mentioned in the book, and learn the best practices for a professional setup (PEP 8)."
1788623312,"Learning Robotics Using Python - Second Edition: Design, simulate, program, and prototype an autonomous mobile robot using ROS, OpenCV, PCL, and Python, 2nd Edition",by Lentin Joseph | 1 January 2018,4.2 out of 5 stars,(31),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzkyNzI3NTExMjA0NTYxOjE3NzYxODQ4NjY6c3BfbXRmOjMwMDE2MzkyMzc5NjYzMjo6MDo6&url=%2FLearning-Robotics-using-Python-autonomous%2Fdp%2F1788623312%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg%26dib_tag%3Dse%26keywords%3Dpython%2Bprogramming%2Bbook%26qid%3D1776184865%26sr%3D8-12-spons%26aref%3DDtlZyQAEz5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=DtlZyQAEz5&sp_cr=ZAZ,"Design, simulate, and program interactive robots

Key Features

- Design, simulate, build, and program an interactive autonomous mobile robot

- Leverage the power of ROS, Gazebo, and Python to enhance your robotic skills

- A hands-on guide to creating an autonomous mobile robot with the help of ROS and Python

Book Description

Robot Operating System (ROS) is one of the most popular robotics software frameworks in research and industry. It has various features for implementing different capabilities in a robot without implementing them from scratch.

This book starts by showing you the fundamentals of ROS so you understand the basics of differential robots. Then, you'll learn about robot modeling and how to design and simulate it using ROS. Moving on, we'll design robot hardware and interfacing actuators. Then, you'll learn to configure and program depth sensors and LIDARs using ROS. Finally, you'll create a GUI for your robot using the Qt framework.

By the end of this tutorial, you'll have a clear idea of how to integrate and assemble everything into a robot and how to bundle the software package.

What you will learn

- Design a differential robot from scratch

- Model a differential robot using ROS and URDF

- Simulate a differential robot using ROS and Gazebo

- Design robot hardware electronics

- Interface robot actuators with embedded boards

- Explore the interfacing of different 3D depth cameras in ROS

- Create a GUI for robot control

Who this book is for:

﻿This book is for those who are conducting research in mobile robotics and autonomous navigation. As well as the robotics research domain, this book is also for the robot hobbyist community. You're expected to have a basic understanding of Linux commands and Python."
1636512933,"Python Essentials You Always Wanted to Know: Beginner's Guide to Python Programming, Data Structures, Data Analytics with Hands-On Coding Exercises (Self-Learning Management)",by Vibrant Publishers | 9 December 2024,4.4 out of 5 stars,(49),https://www.amazon.in/Python-Essentials-Beginners-Programmer-Programming/dp/1636512933/ref=sr_1_13?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-13,"Beginner's Guide to Python Programming, Data Structures, Data Analytics with Hands-On Coding Exercises. Learn Python the Easy Way with No Prior Experience!

Key Features include:

Comprehensive coverage of Python basics
Ideal for beginners and career changers
Real-world applications and case studies
Practical examples and quizzes for reinforcement

Get ready to program with Python- one of the most in-demand skills of this decade! If you are interested in learning programming, but not sure where to start, Python Essentials You Always Wanted to Know is your guide to learning Python, one of the most versatile and beginner-friendly programming languages. This book is designed with absolute beginners in mind, focusing on clear explanations and practical examples rather than technical jargon. Regardless of skill level, there's something here for everyone, from the basics of programming logic to more advanced topics like object-oriented programming and error handling. Whether you're a student, a professional transitioning into tech, or simply curious about coding, this book will help you to think like a programmer and enhance your programming skills.The book also includes a chapter dedicated to case studies, giving you the opportunity to practice and apply the discussed concepts. Additionally, you will gain exclusive access to an online glossary of functions and methods mentioned throughout the book to help you retain and understand crucial programming terms.

After reading this book, you'll be able to:

Understand programming fundamentals and Python syntax
Apply data structures, functions, and modular programming
Implement object-oriented principles in your projects
Leverage Python for data analysis and business insights

Part of Vibrant Publishers' Self-Learning Management Series, the book serves as a valuable guide for developing programming skills to complement your existing expertise and advance your career."
935551655X,"Ultimate Python Programming: Learn Python with 650+ programs, 900+ practice questions, and 5 projects",by Deepali Srivastava | 16 May 2024,4.2 out of 5 stars,(56),https://www.amazon.in/Ultimate-Python-Programming-programs-questions/dp/935551655X/ref=sr_1_14?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-14,"This book provides a comprehensive and thorough introduction to Python, a popular programming language used by various top companies across various domains. Whether you are a novice starting your programming journey or an experienced programmer looking to expand your skill set, this book is designed to assist you in mastering core Python concepts. Starting with the basics, this book guides you through the setup, basic commands, and key language rules. The book covers important ideas like different types of data, variables, and how to control the flow of your programs. You will also learn about collections for organizing data, functions for reusable code, modules for organizing bigger projects, and object-oriented programming for modeling real-world things. Advanced topics include customizing object behavior, efficient data processing, modifying function behavior, and handling errors gracefully."
B0D3VHLVVD,Python Programming : Beginners Guide,"by Akshya Jothi Sundarrajan M, Mani Deepak Choudhry, Jeevanandham S | 10 May 2024",4.0 out of 5 stars,(50),https://www.amazon.in/Python-Programming-Beginners-Guide-Sundarrajan/dp/B0D3VHLVVD/ref=sr_1_15?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-15,"Unlock the power of Python for engineering with our comprehensive guide. Designed specifically for engineers, this book bridges theory with practical application, empowering you to harness Python's versatility for complex problem-solving, data analysis, and automation tasks. From fundamentals to advanced techniques, dive into a hands-on journey that equips you with the skills needed to excel in your field. Whether you're a seasoned engineer or just starting, this book will be your go-to resource for mastering Python and revolutionizing your engineering approach."
9387572943,Python: The Complete Reference,by Martin C. Brown | 20 March 2018,4.2 out of 5 stars,(731),https://www.amazon.in/Python-Complete-Reference-Martin-Brown/dp/9387572943/ref=sr_1_16?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-16,"Explore all aspects of programming with Python in this comprehensive resource. Expert programmer Martin Brown guides you from the fundamentals of using modules through the use of advanced objectorientation classes. Salient Features:1 Learn how to develop complex applications, create multimedia software, and develop interactive Web sites. 2 While written with the experienced programmer in mind, it is an invaluable source-book for the beginning programmer as well. 3 The book also covers how to utilize Python?s extensive libraries, including tools for reading and parsing SGML, HTML, and XML files."
9391374638,Python Programming for School Students: Suitable For X To XII Students,by Mahendra Verma | 1 January 2021,4.5 out of 5 stars,(29),https://www.amazon.in/Python-Programming-School-Students-Mahendra/dp/9391374638/ref=sr_1_17?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-17,"“The book introduces the power of Python to school children in an easy to understand way, with day-to-day examples and hands-on exercises.” —Amey Karkare, Creator of Prutor and faculty at IIT Kanpur This book covers basic Python for high school students. The book includes many examples and exercises, with important tips for programming. Key features of the book: Introduces algorithm thinking. Emphasis on problem solving, rather than focussing on esoteric language features. Covers basic tools of programming. Introduces popular algorithms of searching, sorting, prime numbers. Python for school mathematics, e.g., plotting, algebra, trigonometry, and geometry. Turtle is introduced for learning programming as well as geometry. Introduce to the basics of machine learning, as well computer hardware and software. Additional material, e.g., video lectures and Python programs, are available at https://sites.google.com/view/py-school. Python tutorial using Prutor.ai (https://prutor.ai) will be provided."
9697892997,JOB READY PYTHON: FROM FIRST SCRIPT TO PRODUCTION API (AI Engineering),by Naren Allam | 8 January 2026,5.0 out of 5 stars,(23),https://www.amazon.in/JOB-READY-PYTHON-PRODUCTION-Engineering/dp/9697892997/ref=sr_1_18?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-18,"""JOB READY PYTHON - BY NAREN ALLAM"" : Most Python books teach syntax. This teaches professional developer thinking. This book bridges the annoying gap between ""I know Python basics"" and ""I can build production-ready software."" It is based on 21 years of teaching and coaching over 30,000 students, from fresh graduates to engineers at billion-dollar firms. Real classroom questions, midnight problems, and patterns that distinguish job-ready coders from tutorial followers shape every chapter. You'll learn Python's capabilities and why experts choose them—from creating clean, modular code to gracefully handling errors, from developing tested functions to scaling APIs. You'll learn Python's fundamentals—strings, control flow, data structures, functions, and object-oriented programming—then develop the skills hiring managers want: file handling, serialization, database integration, dates and timezones, concurrency, logging, and automated testing. Build modern, production-grade web APIs at FastAPI to finish the journey. Your patient, practical guide from first script to production API, this book will help you prepare for your first tech interview, transition into development, or refresh foundations you skipped."
9353949513,"Pearson Intro to Python for Computer Science and Data Science: Learning to Program with AI, Big Data and The Cloud",by Paul J. Deitel / Harvey M. Deitel / Harvey Deitel | 31 July 2022,4.6 out of 5 stars,(398),https://www.amazon.in/Intro-Python-Computer-Science-Data/dp/9353949513/ref=sr_1_19?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-19,Printed Books
9354973760,PYTHON PROGRAMMING 2E,by Reema Thareja | 2 January 2023,4.4 out of 5 stars,(101),https://www.amazon.in/PYTHON-PROGRAMMING-2E-Reema-Thareja/dp/9354973760/ref=sr_1_20?dib=eyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg&dib_tag=se&keywords=python+programming+book&qid=1776184865&sr=8-20,"Python Programming (2nd Edition) – Reema Thareja Unlock the power of Python with this comprehensive and beginner-friendly guide. Designed to build a strong foundation in programming, this book takes readers from the basics of computer science to advanced Python concepts with clarity and precision. Whether you're a student or a self-learner, this edition offers a structured approach to mastering Python. It begins with fundamental concepts and gradually introduces more complex topics such as data structures, object-oriented programming, and exception handling. Each chapter is enriched with real-world examples, practical exercises, and debugging tips to reinforce learning and encourage hands-on practice. Ideal for academic courses and personal learning, this book empowers readers to write efficient, readable, and robust Python code."
938605230X,"Core Python Programming, 2ed",by R. Nageswara Rao | 1 January 2018,4.5 out of 5 stars,(1.7K),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzkyNzI3NTExMjA0NTYxOjE3NzYxODQ4NjY6c3BfYnRmOjIwMDMyNTQwODU2MzA2OjowOjo&url=%2FCore-Python-Programming-Nageswara-Rao%2Fdp%2F938605230X%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg%26dib_tag%3Dse%26keywords%3Dpython%2Bprogramming%2Bbook%26qid%3D1776184865%26sr%3D8-21-spons%26aref%3DdM2PeWw5vm%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=dM2PeWw5vm&sp_cr=ZAZ,"At present, Java occupies number 1 rank as the most used programming language since almost all the projects are developed in Java. Python is already occupying 2nd to 4th position and will be the most demanded language after Java in near future. Python is used with other programming languages on Internet as well as for developing standalone applications. Python programmers are paid high salaries in the software development industry. Hence, it is time for beginners as well as existing programmers to focus their attention on Python."
9367257651,"PYTHON PROGRAMMING, 3E",by Reema Thareja | 24 July 2025,5.0 out of 5 stars,(7),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzkyNzI3NTExMjA0NTYxOjE3NzYxODQ4NjY6c3BfYnRmOjMwMDY1NTg1MzIzNjMzMjo6MDo6&url=%2FPYTHON-PROGRAMMING-3E-Reema-Thareja%2Fdp%2F9367257651%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.bYN-jXQcS1DZylNmHPhCZXjhf-J-xG_8l9eMifl0ytKvDWPj6ttmKRXOdcW4UJe9HacK49YHk0pm7tSOvgKucAq4eN4JRZw1V6_bUHXDHaZ_F35lopcqErrJqR1w-nxw8xYgHL4a7mn_DJtS6l77S6Buuh9xSppNgSWYQOxtXrZBGeE0cTtGG7K6Td0AR11-9YSEQ_6dW2bI1u5VoefhzGz5Ni73YW-sio-tg4C9lD4.jRiNfFfcYT6k6LImUx2lWZADFzs3C69DdWyR3hAc4Eg%26dib_tag%3Dse%26keywords%3Dpython%2Bprogramming%2Bbook%26qid%3D1776184865%26sr%3D8-22-spons%26aref%3Dk5c9f3jgsN%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=k5c9f3jgsN&sp_cr=ZAZ,"The Third Edition of Python Programming using Problem-solving Approach is designed to serve as a comprehensive textbook for undergraduate and postgraduate students of computer science, information technology, and other programming streams. It is also an invaluable resource for professionals who wish to learn data structures and algorithms to enhance their skills and stay competitive in the ever-evolving tech industry. This book aims to introduce readers to the fundamentals of Python programming while emphasizing the importance of problem-solving skills. By presenting real-world examples and practical exercises, the book seeks to equip readers with the knowledge and confidence to tackle complex programming challenges. The book provides a thorough introduction to Python programming, starting with the basics and gradually progressing to more advanced topics. Each chapter is structured to build on the previous one, ensuring a smooth learning curve for readers. The problem-solving approach adopted in this book encourages readers to think critically and develop efficient solutions to programming challenges."
