asin,title,author,rating,reviews,url,description
9361032755,ARTIFICIAL INTELLIGENCE,"by N. P. Padhy , S. P. Simon, et al. | 20 February 2025",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTExNzU3OTc0MjUwODM0OjE3NzYxODQ5MDY6c3BfbXRmOjMwMDY1MDExMDIxNTEzMjo6MDo6&url=%2FARTIFICIAL-INTELLIGENCE-N-P-Padhy%2Fdp%2F9361032755%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo%26dib_tag%3Dse%26keywords%3Dartificial%2Bintelligence%2Bbook%26qid%3D1776184906%26sr%3D8-11-spons%26aref%3DoIS86qr4gV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=oIS86qr4gV&sp_cr=ZAZ,"Artificial Intelligence is a textbook designed for engineering students, IT professionals and researchers. It bridges the gap between Artificial Intelligence (AI) and Intelligent Systems (IS), providing a thorough understanding of both the fields and their applications. The book covers fundamental concepts, real-world problem-solving techniques, and current trends in AI, with a focus on practical applications and Python programming.

The book explores AI topics such as knowledge representation, search strategies, and machine learning. It also delves into expert systems, fuzzy systems, neural networks, and nature-inspired algorithms. Each chapter includes detailed explanations, examples, and illustrations to facilitate in-depth understanding. This book is an essential resource for students, educators, and researchers seeking to deepen their knowledge of AI and IS, and to apply these concepts to solve complex engineering problems."
3030600343,The Application of Artificial Intelligence: Step-By-Step Guide from Beginner to Expert,by Zoltan Somogyi | 13 March 2022,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTExNzU3OTc0MjUwODM0OjE3NzYxODQ5MDY6c3BfbXRmOjMwMDgyNDc4NDg3MTIzMjo6MDo6&url=%2FApplication-Artificial-Intelligence-Step-Step%2Fdp%2F3030600343%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo%26dib_tag%3Dse%26keywords%3Dartificial%2Bintelligence%2Bbook%26qid%3D1776184906%26sr%3D8-12-spons%26aref%3DJ1B7ZJ15cD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=J1B7ZJ15cD&sp_cr=ZAZ,"This book presents a unique, understandable view of machine learning using many practical examples and access to free professional software and open source code. The user-friendly software can immediately be used to apply everything you learn in the book without the need for programming.

After an introduction to machine learning and artificial intelligence, the chapters in Part II present deeper explanations of machine learning algorithms, performance evaluation of machine learning models, and how to consider data in machine learning environments. In Part III the author explains automatic speech recognition, and in Part IV biometrics recognition, face- and speaker-recognition. By Part V the author can then explain machine learning by example, he offers cases from real-world applications, problems, and techniques, such as anomaly detection and root cause analyses, business process improvement, detecting and predicting diseases, recommendation AI, several engineering applications, predictive maintenance, automatically classifying datasets, dimensionality reduction, and image recognition. Finally, in Part VI he offers a detailed explanation of the AI-TOOLKIT, software he developed that allows the reader to test and study the examples in the book and the application of machine learning in professional environments.

The author introduces core machine learning concepts and supports these with practical examples of their use, so professionals will appreciate his approach and use the book for self-study. It will also be useful as a supplementary resource for advanced undergraduate and graduate courses on machine learning and artificial intelligence."
9358065591,"Artificial Intelligence Activity Book for Kids Age 7+ | My Journey into Artificial Intelligence | Fun & Educational Activities about AI, Computers, Machine Learning, Robots, and Voice Assistants",by Dreamland Publications | 27 April 2024,4.2 out of 5 stars,(113),https://www.amazon.in/Artificial-Intelligence-Activity-Activities-Computers/dp/9358065591/ref=sr_1_13?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-13,"Embark on a thrilling journey into the world of Artificial Intelligence (AI) with “My Journey into Artificial Intelligence”. Discover the wonders of AI through fun activities and experiment that explore its basics and cool applications, from home robots to voice-activated assistants. Join us as we unravel the mysteries of AI and ignite your curiosity in this captivating adventure!"
9356069328,Pearson Artificial Intelligence: Beyond Classical AI,by Reema Thareja | 9 June 2023,4.3 out of 5 stars,(20),https://www.amazon.in/Artificial-Intelligence-Classical-Thareja-Pearson/dp/9356069328/ref=sr_1_14?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-14,Printed Books
B0F6Y7K41F,"Generative AI 360°: Practical Guide to ChatGPT, Midjourney & AI Tools to Boost Productivity & Creativity | For Professionals, Marketers & Entrepreneurs by Hitesh Motwani | ZebraLearn",by Hitesh Motwani | 10 May 2025,4.2 out of 5 stars,(108),https://www.amazon.in/Generative-360%C2%B0-Productivity-Professionals-Entrepreneurs/dp/B0F6Y7K41F/ref=sr_1_15?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-15,"Generative AI 360° is more than just a book—it's a visual, hands-on guide that turns AI beginners into workplace pros, with no tech skills needed. Packed with easy-to-understand visuals, step-by-step guides, and real-life examples, this book shows you how to use Generative AI tools to make your work easier and faster. IN THIS BOOK, YOU’LL LEARN HOW TO: > Use ChatGPT to create high-quality content for your projects, business, and more. > Create stunning images, videos, and presentations in just a few minutes using tools like Midjourney. > Automate repetitive tasks in areas like HR, marketing, sales, and project management to save time and boost productivity. WHO IS THIS BOOK FOR? > Professionals who want to get more done in less time without needing to learn complex tech. > Marketers who want to use AI tools to create effective, high-quality content. > Entrepreneurs who need simple, cost-effective AI tools to grow their businesses. > HR managers looking to automate tasks and improve efficiency > Sales teams who want to use AI to close deals faster and improve results Whether you're designing marketing campaigns, automating customer service, or improving business operations, this guide provides easy-to-follow steps and visual aids to help you get started with tools like ChatGPT and Midjourney. You’ll see immediate results in 10x faster work, better content, and become a valuable asset in the AI-powered workplace. ABOUT THE AUTHOR: Hitesh Vijay Motwani is a top expert in Generative AI and Digital Transformation. He has helped over 200,000 professionals in 16+ countries learn how to use AI to improve their work. Hitesh has over 17 years of experience and works with Fortune 500 companies and leaders at top universities like IIMs to help them use AI for business success. His passion is helping people at all levels of experience use AI to get better results in less time."
1394270712,Artificial Intelligence for Dummies (For Dummies (Computer/Tech)),by John Paul Mueller | 10 December 2024,4.2 out of 5 stars,(210),https://www.amazon.in/Artificial-Intelligence-Dummies-Computer-Tech/dp/1394270712/ref=sr_1_16?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-16,"Dive into the intelligence that powers artificial intelligence

Artificial intelligence is swiftly moving from a sci-fi future to a modern reality. This edition of Artificial Intelligence For Dummies keeps pace with the lighting-fast expansion of AI tools that are overhauling every corner of reality. This book demystifies how artificial intelligence systems operate, giving you a look at the inner workings of AI and explaining the important role of data in creating intelligence. You'll get a primer on using AI in everyday life, and you'll also get a glimpse into possible AI-driven futures. What's next for humanity in the age of AI? How will your job and your life change as AI continue to evolve? How can you take advantage of AI today to make your live easier? This jargon-free Dummies guide answers all your most pressing questions about the world of artificial intelligence.

Learn the basics of AI hardware and software, and how intelligence is created from code
Get up to date with the latest AI trends and disruptions across industries
Wrap your mind around what the AI revolution means for humanity, and for you
Discover tips on using generative AI ethically and effectively

Artificial Intelligence For Dummies is the ideal starting point for anyone seeking a deeper technological understanding of how artificial intelligence works and what promise it holds for the future."
B0DWFDV35K,AI for Beginners: Make Real Money in 30 Days Using Artificial Intelligence,by Ethan Hartwood | 9 April 2026,,,https://www.amazon.in/AI-Beginners-Money-Artificial-Intelligence-ebook/dp/B0DWFDV35K/ref=sr_1_17?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-17,"Are You Ready to Make Real Money With AI — Starting This Month?

Artificial intelligence is the biggest income opportunity of this generation. But most people are stuck watching from the sidelines — overwhelmed by the jargon, unsure where to start, and worried they missed the window.

You have not missed it. And you do not need a tech background to win.

AI for Beginners: Make Real Money in 30 Days Using Artificial Intelligence is the no-fluff, step-by-step guide that shows ordinary people exactly how to use AI tools to generate real income — even with zero experience, zero coding skills, and a tight budget.

Inside This Book You Will Discover:


What AI actually is — explained in plain English, no jargon, no overwhelm
The exact AI tools beginners need in 2026 (most are free or low-cost)
How to write powerful prompts that get professional-quality results every time
The 5 easiest ways to make money with AI right now — freelancing, digital products, affiliate marketing, social media, and AI-powered services
A complete step-by-step system to launch your first AI income stream in 7 days
Real beginner case studies: from $0 to first $1,000 using AI tools
How to build automated content pipelines, digital product businesses, and recurring income streams
The full 30-Day AI Action Plan — a daily roadmap from complete beginner to earning money
50+ specific AI income ideas, from quick-start to advanced
Plug-and-play prompt templates you can use immediately for writing, marketing, and product creation





This Book Is For You If:


You want to make extra money online but do not know where to start
You have heard about ChatGPT and AI tools but feel overwhelmed or left behind
You are a freelancer, side hustler, or entrepreneur who wants to work smarter and earn more
You want passive income from digital products, ebooks, or content without spending months learning
You are looking for a practical, actionable guide — not theory, not hype



What Makes This Different From Every Other AI Book

Most AI books explain what AI is. This one shows you exactly what to do with it — and gives you a 30-day calendar to make it happen. Every chapter builds toward one goal: your first real income from AI tools. No filler. No fluff. Just a clear, beginner-friendly system that works.

Whether you want to launch a freelance writing business, sell digital products on Etsy or Amazon KDP, build an affiliate marketing blog, or offer AI-powered services to local businesses — this book gives you the roadmap, the tools, and the daily action plan to make it real.

The Window Is Open. But Not Forever.

Early adopters of every major technology shift — the internet, social media, smartphones — built advantages that lasted years. AI is that shift right now. The people who start today will have a head start that compounds for years to come.

The people who wait will spend years trying to catch up.

Scroll up and grab your copy today. Your 30-day plan starts on page one."
1802060863,Why Machines Learn: The Elegant Maths Behind Modern AI,by Anil Ananthaswamy | 28 August 2025,4.6 out of 5 stars,(769),https://www.amazon.in/Why-Machines-Learn-Elegant-Behind/dp/1802060863/ref=sr_1_18?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-18,"'An invaluable companion for anyone who wants a deep understanding of what’s under the hood of often inscrutable machines' Melanie Mitchell

A rich, narrative explanation of the mathematics that has brought us machine learning and the ongoing explosion of artificial intelligence

Machine-learning systems are making life-altering decisions for us: approving mortgage loans, determining whether a tumour is cancerous, or deciding whether someone gets bail. They now influence discoveries in chemistry, biology and physics - the study of genomes, extra-solar planets, even the intricacies of quantum systems.

We are living through a revolution in artificial intelligence that is not slowing down. This major shift is based on simple mathematics, some of which goes back centuries: linear algebra and calculus, the stuff of eighteenth-century mathematics. Indeed by the mid-1850s, a lot of the groundwork was all done. It took the development of computer science and the kindling of 1990s computer chips designed for video games to ignite the explosion of AI that we see all around us today. In this enlightening book, Anil Ananthaswamy explains the fundamental maths behind AI, which suggests that the basics of natural and artificial intelligence might follow the same mathematical rules.

As Ananthaswamy resonantly concludes, to make the most of our most wondrous technologies we need to understand their profound limitations - the clues lie in the maths that makes AI possible."
8177002635,Artificial Intelligence A Textbook of Class 9 Part A & B - CBSE - (2026-27 Examination),by Sumit Arora | 1 March 2025,4.2 out of 5 stars,(524),https://www.amazon.in/Textbook-Artificial-Intelligence-Class-Examiantion/dp/8177002635/ref=sr_1_19?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-19,Reading books is a kind of enjoyment. Reading books is a good habit. We bring you a different kinds of books. You can carry this book where ever you want. It is easy to carry. It can be an ideal gift to yourself and to your loved ones. Care instruction keep away from fire.
B0FQ644F1B,"Deep Learning by Goodfellow, Bengio, and Courville, Hardcover Book on Artificial Intelligence",Up to 5% back with Amazon Pay ICI...,4.6 out of 5 stars,(2.3K),https://www.amazon.in/Goodfellow-Courville-Hardcover-Artificial-Intelligence/dp/B0FQ644F1B/ref=sr_1_20?dib=eyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo&dib_tag=se&keywords=artificial+intelligence+book&qid=1776184906&sr=8-20,"Dive deep into the revolutionary field of artificial intelligence with this comprehensive hardcover book on deep learning. Written by renowned experts Ian Goodfellow, Yoshua Bengio, and Aaron Courville, this authoritative text serves as both an introduction and advanced guide to the principles and practices of deep learning. The book covers essential concepts, mathematical foundations, and practical implementations that power modern AI systems. Perfect for students, researchers, and practitioners alike, it provides clear explanations of neural networks, optimization algorithms, and cutting-edge deep learning architectures. Whether you're starting your journey in machine learning or seeking to enhance your expertise, this volume offers invaluable insights into the technology that's reshaping our world. The systematic approach and thorough coverage make it an indispensable resource for anyone serious about understanding and implementing deep learning techniques."
3030321606,Healthcare and Artificial Intelligence,"by Bernard Nordlinger , Cdric Villani, et al. | 18 March 2020",1.0 out of 5 stars,(1),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTExNzU3OTc0MjUwODM0OjE3NzYxODQ5MDY6c3BfYnRmOjIwMDQxNzc3NTA4Mjk4OjowOjo&url=%2FHealthcare-Artificial-Intelligence-Bernard-Nordlinger%2Fdp%2F3030321606%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo%26dib_tag%3Dse%26keywords%3Dartificial%2Bintelligence%2Bbook%26qid%3D1776184906%26sr%3D8-21-spons%26aref%3Dm8nXxGPU7Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=m8nXxGPU7Y&sp_cr=ZAZ,"This book provides an overview of the role of AI in medicine and, more generally, of issues at the intersection of mathematics, informatics, and medicine. It is intended for AI experts, offering them a valuable retrospective and a global vision for the future, as well as for non-experts who are curious about this timely and important subject. Its goal is to provide clear, objective, and reasonable information on the issues covered, avoiding any fantasies that the topic “AI” might evoke. In addition, the book seeks to provide a broad kaleidoscopic perspective, rather than deep technical details."
0367507463,Artificial Intelligence in a Throughput Model: Some Major Algorithms,by Waymond Rodgers | 1 September 2021,3.0 out of 5 stars,(1),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTExNzU3OTc0MjUwODM0OjE3NzYxODQ5MDY6c3BfYnRmOjMwMDU5MjY0NTEwMjgzMjo6MDo6&url=%2FArtificial-Intelligence-Throughput-Model-Algorithms%2Fdp%2F0367507463%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.6xIdgkUbJ5UXrLg20nG3Fo6alqpbl3M195ahKxyPq_1iqh9rd14NSBPtNWkO2vYERMc4vfKYG24FIXPupGfopN-yKT0zPBi-CA6AxMWJOBZd0U55LQ1t9WqED-SBZhVSk0AjpTZFe6y5_YtMsi3ctzmVeIzaMJVnasM3SbnD2oH2JgpkuSLEJnYEeIENsu5nu9YwKoS6ma2ftxDpZjwAe02Ih7cbRx1so4a7kcoG3kE.DNt6lgeX5Y4h8ct6cMsLjYcNbBfaR6JEvyyj364dQPo%26dib_tag%3Dse%26keywords%3Dartificial%2Bintelligence%2Bbook%26qid%3D1776184906%26sr%3D8-22-spons%26aref%3DLGCzDdpYRB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=LGCzDdpYRB&sp_cr=ZAZ,"Physical and behavioral biometric technologies such as fingerprinting, facial recognition, voice identification, etc. have enhanced the level of security substantially in recent years. Governments and corporates have employed these technologies to achieve better customer satisfaction. However, biometrics faces major challenges in reducing criminal, terrorist activities and electronic frauds, especially in choosing appropriate decision-making algorithms. To face this challenge, new developments have been made, that amalgamate biometrics with artificial intelligence (AI) in decision-making modeling. Advanced software algorithms of AI, processing information offered by biometric technology, achieve better results. This has led to growth in the biometrics technology industry, and is set to increase the security and internal control operations manifold.

This book provides an overview of the existing biometric technologies, decision-making algorithms and the growth opportunity in biometrics. The book proposes a throughput model, which draws on computer science, economics and psychology to model perceptual, informational sources, judgmental processes and decision choice algorithms. It reviews how biometrics might be applied to reduce risks to individuals and organizations, especially when dealing with digital-based media."
