asin,title,author,rating,reviews,url,description
1493938533,Essential Linear Algebra With Applications: A Problem-solving Approach,by Titu Andreescu | 22 September 2016,5.0 out of 5 stars,(8),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfbXRmOjMwMDgyNDk3NDcyOTQzMjo6MDo6&url=%2FEssential-Linear-Algebra-Applications-Problem-Solving%2Fdp%2F1493938533%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-11-spons%26aref%3DzrtIKV8Pq5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=zrtIKV8Pq5&sp_cr=ZAZ,"Rooted in a pedagogically successful problem-solving approach to linear algebra, the present work fills a gap in the literature that is sharply divided between elementary texts and books that are too advanced to appeal to a wide audience. It clearly develops the theoretical foundations of vector spaces, linear equations, matrix algebra, eigenvectors, and orthogonality, while simultaneously emphasizing applications and connections to fields such as biology, economics, computer graphics, electrical engineering, cryptography, and political science.

Ideal as an introduction to linear algebra, the extensive exercises and well-chosen applications also make this text suitable for advanced courses at the junior or senior undergraduate level. Furthermore, it can serve as a colorful supplementary problem book, reference, or self-study manual for professional scientists and mathematicians. Complete with bibliography and index, ""Essential Linear Algebra with Applications"" is a natural bridge between pure and applied mathematics and the natural and social sciences, appropriate for any student or researcher who needs a strong footing in the theory, problem-solving, and model-building that are the subjects hallmark."
146126944X,Gröbner Bases: A Computational Approach to Commutative Algebra: 141 (Graduate Texts in Mathematics),"by H. Kredel, Thomas Becker , et al. | 2 October 2012",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfbXRmOjIwMDg2MzgzMTk5NzAxOjowOjo&url=%2FGroebner-Bases-Computational-Commutative-Mathematics%2Fdp%2F146126944X%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-12-spons%26aref%3Dwe8R29N0CV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=we8R29N0CV&sp_cr=ZAZ,"The origins of the mathematics in this book date back more than two thou­ sand years, as can be seen from the fact that one of the most important algorithms presented here bears the name of the Greek mathematician Eu­ clid. The word ""algorithm"" as well as the key word ""algebra"" in the title of this book come from the name and the work of the ninth-century scientist Mohammed ibn Musa al-Khowarizmi, who was born in what is now Uzbek­ istan and worked in Baghdad at the court of Harun al-Rashid's son. The word ""algorithm"" is actually a westernization of al-Khowarizmi's name, while ""algebra"" derives from ""al-jabr,"" a term that appears in the title of his book Kitab al-jabr wa'l muqabala, where he discusses symbolic methods for the solution of equations. This close connection between algebra and al­ gorithms lasted roughly up to the beginning of this century; until then, the primary goal of algebra was the design of constructive methods for solving equations by means of symbolic transformations. During the second half of the nineteenth century, a new line of thought began to enter algebra from the realm of geometry, where it had been successful since Euclid's time, namely, the axiomatic method."
8120349520,An Introduction to Linear Algebra,by Alka M | 1 January 2014,4.7 out of 5 stars,(13),https://www.amazon.in/Introduction-Linear-Algebra-Alka-M/dp/8120349520/ref=sr_1_13?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-13,"This book is meant for an introductory course in linear algebra for undergraduate students of mathematics. It deals with the concept of vector spaces and special types of functions defined on them called linear transformations or operators. The vector spaces considered in the book are finite-dimensional, a concept that involves representation of vectors in terms of a finite number of vectors which form a basis for the vector spaces. Written from a studentâ€™s perspective, this textbook explains the basic concepts in a manner that the student would be able to grasp the subject easily. Numerous solved examples and exercises given at the end of nearly each section will help the student to gain confidence in his/her analytical skills. What makes this book probably stand apart from other standard books on finite-dimensional linear algebra is the introduction to Hilbert Space Theory. The generic model of a finite-dimensional Hilbert space (real or complex) is IRn or sn but the true relevance of operators in Hilbert spaces surfaces only when they are infinite-dimensional. In order to properly comprehend the structure of an infinite-dimensional Hilbert space, it is important to grasp it at the finite-dimensional level. Although finite-dimensional Hilbert spaces are discussed comprehensively in the first eight chapters, it is only in the last three chapters that the treatment of Hilbert spaces is given in a setting which can be easily extended to defining infinite-dimensional Hilbert spaces. After going through this textbook, the students will have a clear understanding of the model of a Hilbert space in finite-dimensions and will then be able to smoothly make the transition to infinite-dimensional Hilbert Space Theory."
9380578865,Theory And Problems Of Linear Algebra,by R. D Sharma | 30 December 2013,4.4 out of 5 stars,(46),https://www.amazon.in/Theory-Problems-Linear-Algebra-Sharma/dp/9380578865/ref=sr_1_14?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-14,Reading books is a kind of enjoyment. Reading books is a good habit. We bring you a different kinds of books. You can carry this book where ever you want. It is easy to carry. It can be an ideal gift to yourself and to your loved ones. Care instruction keep away from fire.
8120316282,LINEAR ALGEBRA: A GEOMETRIC APPROACH,by Kumaresan | 1 January 2000,4.5 out of 5 stars,(278),https://www.amazon.in/Linear-Algebra-Geometric-Approach-Kumaresan/dp/8120316282/ref=sr_1_15?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-15,This clear and concise text is designed for a first course in linear algebra and is intended for undergraduate courses in mathematics. It focuses throughout on geometric explanations to make the student perceive that linear algebra is nothing but analytic geometry od n fimension.
9380156960,Introduction To Linear Algebra,by Inder K Rana | 1 January 2010,4.5 out of 5 stars,(14),https://www.amazon.in/Introduction-Linear-Algebra-Inder-Rana/dp/9380156960/ref=sr_1_16?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-16,"Introduction to Linear Algebra [Paperback] [Jan 01, 2010] Inder K Rana Readings and activities designed to help students improve their comprehension and response skills. Classroom–tested lessons include brief reading selections followed by constructed response and multiple–choice questions and thinking and writing activities. Reading Comprehension Boosters is flexible and can be used as a core or supplemental program, as test prep, or for intervention with individual students or groups."
8198210199,Linear Algebra Done Right Paperback,by Sheldon Axler | 8 April 2025,2.3 out of 5 stars,(3),https://www.amazon.in/Linear-Algebra-Done-Right-Paperback/dp/8198210199/ref=sr_1_17?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-17,"Now available in Open Access, this best-selling textbook for a second course in linear algebra is aimed at undergraduate math majors and graduate students. The fourth edition gives an expanded treatment of the singular value decomposition and its consequences. It includes a new chapter on multilinear algebra, treating bilinear forms, quadratic forms, tensor products, and an approach to determinants via alternating multilinear forms. This new edition also increases the use of the minimal polynomial to provide cleaner proofs of multiple results. Also, over 250 new exercises have been added."
8185095159,Introduction To Linear Algebra,by Krishnamurthy | 1 January 1976,4.3 out of 5 stars,(65),https://www.amazon.in/Introduction-Linear-Algebra-Krishnamurthy/dp/8185095159/ref=sr_1_18?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-18,njjjj
8177645919,Textbook of Linear Algebra: Introduction to Modern Algebra,by M.R. Adhikari and Avishek Adhikari | 31 May 2005,4.0 out of 5 stars,(2),https://www.amazon.in/Textbook-Linear-Algebra-Introduction-Modern/dp/8177645919/ref=sr_1_19?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-19,N/A
B0GLYTQ4XJ,BSc LINEAR ALGEBRA for SY Semester 4 | Nirali Prakashan,Old English Edition | by Dr. Anil S. Khairnar | 1 January 2026,,,https://www.amazon.in/LINEAR-ALGEBRA-Semester-Nirali-Prakashan/dp/B0GLYTQ4XJ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-20,1. Vector Spaces 2. Linear Transformations 3. Eigen Values and Eigen Vectors 4. Inner Product Spaces
1461270022,Introduction to Linear Algebra,by Serge Lang | 15 December 2012,4.8 out of 5 stars,(14),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfYnRmOjMwMDgyNDk3NDcyNjQzMjo6MDo6&url=%2FIntroduction-Linear-Algebra-Undergraduate-Mathematics%2Fdp%2F1461270022%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-21-spons%26aref%3D7KiJ1OtBqw%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=7KiJ1OtBqw&sp_cr=ZAZ,"This is a short text in linear algebra, intended for a one-term course. In the first chapter, Lang discusses the relation between the geometry and the algebra underlying the subject, and gives concrete examples of the notions which appear later in the book. He then starts with a discussion of linear equations, matrices and Gaussian elimination, and proceeds to discuss vector spaces, linear maps, scalar products, determinants, and eigenvalues. The book contains a large number of exercises, some of the routine computational type, while others are conceptual."
1461272386,Linear Algebra (Undergraduate Texts in Mathematics),by Larry Smith | 17 October 2012,4.2 out of 5 stars,(5),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfYnRmOjIwMDM1MTU4NzA4Nzk4OjowOjo&url=%2FLinear-Algebra-Undergraduate-Texts-Mathematics%2Fdp%2F1461272386%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-22-spons%26aref%3DyeCqHAVodU%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=yeCqHAVodU&sp_cr=ZAZ,"This popular and successful text was originally written for a one-semester course in linear algebra at the sophomore undergraduate level. Consequently, the book deals almost exclusively with real finite dimensional vector spaces, but in a setting and formulation that permits easy generalisation to abstract vector spaces. A wide selection of examples of vector spaces and linear transformation is presented to serve as a testing ground for the theory. In the second edition, a new chapter on Jordan normal form was added which reappears here in expanded form as the second goal of this new edition, after the principal axis theorem. To achieve these goals in one semester it is necessary to follow a straight path, but this is compensated by a wide selection of examples and exercises. In addition, the author includes an introduction to invariant theory to show that linear algebra alone is incapable of solving these canonical forms problems. A compact, but mathematically clean introduction to linear algebra with particular emphasis on topics in abstract algebra, the theory of differential equations, and group representation theory."
