asin,title,author,rating,reviews,url
1493938533,Essential Linear Algebra With Applications: A Problem-solving Approach,by Titu Andreescu | 22 September 2016,5.0 out of 5 stars,(8),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfbXRmOjMwMDgyNDk3NDcyOTQzMjo6MDo6&url=%2FEssential-Linear-Algebra-Applications-Problem-Solving%2Fdp%2F1493938533%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-11-spons%26aref%3DzrtIKV8Pq5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=zrtIKV8Pq5&sp_cr=ZAZ
146126944X,Gröbner Bases: A Computational Approach to Commutative Algebra: 141 (Graduate Texts in Mathematics),"by H. Kredel, Thomas Becker , et al. | 2 October 2012",N/A,N/A,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfbXRmOjIwMDg2MzgzMTk5NzAxOjowOjo&url=%2FGroebner-Bases-Computational-Commutative-Mathematics%2Fdp%2F146126944X%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-12-spons%26aref%3Dwe8R29N0CV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=we8R29N0CV&sp_cr=ZAZ
8120349520,An Introduction to Linear Algebra,by Alka M | 1 January 2014,4.7 out of 5 stars,(13),https://www.amazon.in/Introduction-Linear-Algebra-Alka-M/dp/8120349520/ref=sr_1_13?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-13
9380578865,Theory And Problems Of Linear Algebra,by R. D Sharma | 30 December 2013,4.4 out of 5 stars,(46),https://www.amazon.in/Theory-Problems-Linear-Algebra-Sharma/dp/9380578865/ref=sr_1_14?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-14
8120316282,LINEAR ALGEBRA: A GEOMETRIC APPROACH,by Kumaresan | 1 January 2000,4.5 out of 5 stars,(278),https://www.amazon.in/Linear-Algebra-Geometric-Approach-Kumaresan/dp/8120316282/ref=sr_1_15?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-15
9380156960,Introduction To Linear Algebra,by Inder K Rana | 1 January 2010,4.5 out of 5 stars,(14),https://www.amazon.in/Introduction-Linear-Algebra-Inder-Rana/dp/9380156960/ref=sr_1_16?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-16
8198210199,Linear Algebra Done Right Paperback,by Sheldon Axler | 8 April 2025,2.3 out of 5 stars,(3),https://www.amazon.in/Linear-Algebra-Done-Right-Paperback/dp/8198210199/ref=sr_1_17?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-17
8185095159,Introduction To Linear Algebra,by Krishnamurthy | 1 January 1976,4.3 out of 5 stars,(65),https://www.amazon.in/Introduction-Linear-Algebra-Krishnamurthy/dp/8185095159/ref=sr_1_18?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-18
8177645919,Textbook of Linear Algebra: Introduction to Modern Algebra,by M.R. Adhikari and Avishek Adhikari | 31 May 2005,4.0 out of 5 stars,(2),https://www.amazon.in/Textbook-Linear-Algebra-Introduction-Modern/dp/8177645919/ref=sr_1_19?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-19
B0GLYTQ4XJ,BSc LINEAR ALGEBRA for SY Semester 4 | Nirali Prakashan,Old English Edition | by Dr. Anil S. Khairnar | 1 January 2026,N/A,N/A,https://www.amazon.in/LINEAR-ALGEBRA-Semester-Nirali-Prakashan/dp/B0GLYTQ4XJ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU&dib_tag=se&keywords=linear+algebra+book&qid=1776184878&sr=8-20
1461270022,Introduction to Linear Algebra,by Serge Lang | 15 December 2012,4.8 out of 5 stars,(14),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfYnRmOjMwMDgyNDk3NDcyNjQzMjo6MDo6&url=%2FIntroduction-Linear-Algebra-Undergraduate-Mathematics%2Fdp%2F1461270022%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-21-spons%26aref%3D7KiJ1OtBqw%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=7KiJ1OtBqw&sp_cr=ZAZ
1461272386,Linear Algebra (Undergraduate Texts in Mathematics),by Larry Smith | 17 October 2012,4.2 out of 5 stars,(5),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTAxMjc4MjkwMTg4MTI4OjE3NzYxODQ4Nzg6c3BfYnRmOjIwMDM1MTU4NzA4Nzk4OjowOjo&url=%2FLinear-Algebra-Undergraduate-Texts-Mathematics%2Fdp%2F1461272386%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.RbYoTp8M6N57u_vmm-2qv1LDjtBXOP9bdH30oeBsYv-iv7ujHaWn_aETZgFoWdG6ri_93kY0o7bvd2UYlJy5M8lAYAIPbPOPP_TA5CCjCstPWif2AENBiH_4KGksRPH-aE0iOwj8DxSYHjMfq-aBGXbsQ_zqcf5Pc9N99A9t349Q0LNJhe0YD_eaaQ4Z_PFiaT-t62JSeCQRE4h73oHBvJmc7NqmIXRkVCRLTgZfMYQ.5paYGdiXW293q459y-a7wExhauVJLaKgkFgL2SKk_mU%26dib_tag%3Dse%26keywords%3Dlinear%2Balgebra%2Bbook%26qid%3D1776184878%26sr%3D8-22-spons%26aref%3DyeCqHAVodU%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=yeCqHAVodU&sp_cr=ZAZ
