asin,title,author,rating,reviews,url
193550469X,Data Scientist: The Definitive Guide to Becoming a Data Scientist,by Dr Zacharias Voulgaris Ph.D. | 1 May 2014,4.0 out of 5 stars,(37),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM2Njg4MDI3OTY0ODQyOjE3NzYxODQ5MDA6c3BfbXRmOjIwMDYzMzQ1NjI4MDk4OjowOjo&url=%2FData-Scientist-Definitive-Guide-Becoming%2Fdp%2F193550469X%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds%26dib_tag%3Dse%26keywords%3Ddata%2Bscience%2Bbook%26qid%3D1776184900%26sr%3D8-11-spons%26aref%3DJX7Ab5XnrX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=JX7Ab5XnrX&sp_cr=ZAZ
1365061469,The Art of Data Science,by Roger Peng and Elizabeth Matsui | 8 June 2016,4.6 out of 5 stars,(63),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM2Njg4MDI3OTY0ODQyOjE3NzYxODQ5MDA6c3BfbXRmOjIwMDYzMzM3MDk1NDk4OjowOjo&url=%2FArt-Data-Science-Roger-Peng%2Fdp%2F1365061469%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds%26dib_tag%3Dse%26keywords%3Ddata%2Bscience%2Bbook%26qid%3D1776184900%26sr%3D8-12-spons%26aref%3DX0BYEIYg7a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=X0BYEIYg7a&sp_cr=ZAZ
B0FYD43BVV,"Data Science Textbook for Grade 9, Educational Book with Digital Technology Theme, Academic Curriculum CBSE (Secondary School Data Science Series)",by Tovira | 1 January 2023,N/A,N/A,https://www.amazon.in/Textbook-Educational-Technology-Curriculum-Secondary/dp/B0FYD43BVV/ref=sr_1_13?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-13
0241258766,The Art of Statistics: Learning from Data,by DAVID SPIEGELHALTER | 27 February 2020,4.5 out of 5 stars,(4K),https://www.amazon.in/Statistics-Pelican-Books-David-Spiegelhalter/dp/0241258766/ref=sr_1_14?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-14
8194435005,"Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python, Second Edition (Greyscale Indian Edition)","by Peter Bruce , Andrew Bruce, et al. | 15 June 2020",4.5 out of 5 stars,(1.2K),https://www.amazon.in/Practical-Statistics-Data-Scientists-Essential/dp/8194435005/ref=sr_1_15?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-15
9354640508,Introduction to Data Science:Practical Approach with R and Python,by B. Uma Maheswari and R. Sujatha | 1 October 2021,4.5 out of 5 stars,(114),https://www.amazon.in/Introduction-Data-Science-Practical-Approach/dp/9354640508/ref=sr_1_16?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-16
1636516025,"Machine Learning, Python & Data Analytics Essentials: Master AI, Data Science, and Analytics for Career Growth | Comprehensive Combo for Beginners & Professionals (Set of 3 Books)","by Dhairya Parikh , Shawn Peters , et al. | 21 July 2025",4.3 out of 5 stars,(15),https://www.amazon.in/Machine-Learning-Python-Analytics-Essentials/dp/1636516025/ref=sr_1_17?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-17
0143461729,Data Science: A Beginner's Guide,by C. Raju | 21 August 2023,4.2 out of 5 stars,(32),https://www.amazon.in/Data-Science-Beginners-Guid-Guide/dp/0143461729/ref=sr_1_18?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-18
9356817650,"GKP GATE 2026 Data Science & Artificial Intelligence Guide | Master General Aptitude, Engineering Mathematics, Technical & Core Concepts | 2600+ MCQs ... Paper 2024-2025 | With GATEflix Test Series",by G.K. Publications (P) Ltd. | 24 March 2025,4.2 out of 5 stars,(74),https://www.amazon.in/Artificial-Intelligence-Engineering-Mathematics-Technical/dp/9356817650/ref=sr_1_19?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-19
9355517033,Learn Data Science from Scratch: Mastering ML and NLP with Python in a step-by-step approach,by Pratheerth Padman | 15 February 2024,4.7 out of 5 stars,(13),https://www.amazon.in/Learn-Science-Scratch-step-step/dp/9355517033/ref=sr_1_20?dib=eyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds&dib_tag=se&keywords=data+science+book&qid=1776184900&sr=8-20
9811619182,"Data Science and Sdgs: Challenges, Opportunities and Realities",by Bikas Kumar Sinha and Nurul Haque Mollah | 14 August 2021,N/A,N/A,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM2Njg4MDI3OTY0ODQyOjE3NzYxODQ5MDA6c3BfYnRmOjMwMDgyNTA4MjE5MjEzMjo6MDo6&url=%2FData-Science-SDGs-Challenges-Opportunities%2Fdp%2F9811619182%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds%26dib_tag%3Dse%26keywords%3Ddata%2Bscience%2Bbook%26qid%3D1776184900%26sr%3D8-21-spons%26aref%3DWLSs4g0HLT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=WLSs4g0HLT&sp_cr=ZAZ
9356685207,Data Science and Artificial Intelligence for Beginners,by Dr. D.Venu Gopal | 17 October 2022,4.2 out of 5 stars,(12),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDM2Njg4MDI3OTY0ODQyOjE3NzYxODQ5MDA6c3BfYnRmOjIwMTAxNDc4NzYwMTk4OjowOjo&url=%2FData-Science-Artificial-Intelligence-Beginners%2Fdp%2F9356685207%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.FrY15I3-sGdWOYj1_-4ongjsFIXjn1-TwOkEk2Ont2IlGQ_Jr02gJGyW9u0P4zQZEK8RJws-A3fjnweV1phpYexMgPhxCCpFDdjvB1Htx4T1dKxxshmW-8OnQ51vgdWUHrG6UTTUhJgaJcgehij2QSNHG_g0x64RKJCwJ5dkz8Hf7qzJSREp7-P8xafnv0qgKivqb96Ru4UL4W7EMGvYxIug3JDKhna37-sv1RmQZWY.j5DpIA1U7OJLA72GLISbig2wdem1QPEgbMmj23GDeds%26dib_tag%3Dse%26keywords%3Ddata%2Bscience%2Bbook%26qid%3D1776184900%26sr%3D8-22-spons%26aref%3DINkDpVzlv0%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=INkDpVzlv0&sp_cr=ZAZ
